week_date,dist_TRA_int,pCO2,Tem
2016-06-13T00:00:00Z,90,390.5084150943396,16.8088679245283
2016-06-13T00:00:00Z,110,390.3555821917808,16.664349315068492
2016-06-13T00:00:00Z,130,388.9692748091603,16.521641221374047
2016-06-13T00:00:00Z,150,366.7072692307692,16.170653846153847
2016-06-13T00:00:00Z,170,327.91774703557314,15.978339920948617
2016-06-13T00:00:00Z,190,311.4175720164609,16.02567901234568
2016-06-13T00:00:00Z,210,313.40601694915256,16.064449152542373
2016-06-13T00:00:00Z,230,317.0634893617021,15.968978723404256
2016-06-13T00:00:00Z,250,323.37367346938777,15.987632653061224
2016-06-13T00:00:00Z,270,313.082304526749,15.938395061728395
2016-06-13T00:00:00Z,290,299.2213807531381,15.679330543933053
2016-06-13T00:00:00Z,310,291.53411255411254,15.488225108225109
2016-06-13T00:00:00Z,330,267.78337606837607,15.358247863247863
2016-06-13T00:00:00Z,350,267.66738675958186,15.17149825783972
2016-06-13T00:00:00Z,370,256.3392735042735,15.340427350427351
2016-06-13T00:00:00Z,390,260.13233766233765,15.214458874458874
2016-06-13T00:00:00Z,410,247.78592274678113,15.225751072961373
2016-06-13T00:00:00Z,430,252.07465811965812,15.327863247863249
2016-06-13T00:00:00Z,450,251.4107468879668,15.487676348547717
2016-06-13T00:00:00Z,470,243.64495412844036,15.450229357798165
2016-06-13T00:00:00Z,490,235.37892086330936,15.169424460431655
2016-06-13T00:00:00Z,510,225.998828125,14.985625
2016-06-13T00:00:00Z,530,208.0070539419087,15.324688796680498
2016-06-13T00:00:00Z,550,200.86458333333334,15.24725
2016-06-13T00:00:00Z,570,187.37331967213115,15.155491803278688
2016-06-13T00:00:00Z,590,184.49484,15.02916
2016-06-13T00:00:00Z,610,193.4395983935743,15.00425702811245
2016-06-13T00:00:00Z,630,211.84741721854306,14.789271523178808
2016-06-13T00:00:00Z,650,212.9214979757085,14.407044534412956
2016-06-13T00:00:00Z,670,200.98926229508197,14.145819672131147
2016-06-13T00:00:00Z,690,204.1167206477733,13.759716599190284
2016-06-13T00:00:00Z,710,199.03644628099173,13.570619834710744
2016-06-13T00:00:00Z,730,203.41445833333333,13.530083333333334
2016-06-13T00:00:00Z,750,201.70173553719007,13.51888429752066
2016-06-13T00:00:00Z,770,209.28543933054394,13.308493723849372
2016-06-13T00:00:00Z,790,211.8528870292887,13.275941422594142
2016-06-13T00:00:00Z,810,205.88979166666667,13.178833333333333
2016-06-13T00:00:00Z,830,192.67369747899158,13.044033613445379
2016-06-13T00:00:00Z,850,179.29945147679325,13.077510548523207
2016-06-13T00:00:00Z,870,162.22147679324894,13.264894514767933
2016-06-13T00:00:00Z,890,154.4343231441048,13.321659388646289
2016-06-13T00:00:00Z,910,149.79694323144105,13.281965065502183
2016-06-13T00:00:00Z,930,137.72793859649124,13.2225
2016-06-13T00:00:00Z,950,134.83239495798318,13.149789915966387
2016-06-13T00:00:00Z,970,126.22822033898305,13.137584745762712
2016-06-13T00:00:00Z,990,124.3377731092437,13.208361344537815
2016-06-13T00:00:00Z,1010,126.02327659574468,13.081829787234042
2016-06-13T00:00:00Z,1030,136.4763829787234,13.021234042553191
2016-06-13T00:00:00Z,1050,129.90259574468084,13.156212765957447
2016-06-13T00:00:00Z,1070,118.69224719101123,13.164101123595506
2016-06-13T00:00:00Z,1090,124.67698412698412,12.856190476190475
2016-06-27T00:00:00Z,70,333.5655918367347,17.993224489795917
2016-06-27T00:00:00Z,90,354.57540540540543,17.80911196911197
2016-06-27T00:00:00Z,110,361.7390322580645,17.712437275985664
2016-06-27T00:00:00Z,130,339.49355212355215,17.81185328185328
2016-06-27T00:00:00Z,150,317.352984496124,17.412364341085272
2016-06-27T00:00:00Z,170,316.77724,17.26612
2016-06-27T00:00:00Z,190,320.80360995850623,17.17759336099585
2016-06-27T00:00:00Z,210,322.88012711864405,17.08427966101695
2016-06-27T00:00:00Z,230,320.13639004149377,17.111659751037344
2016-06-27T00:00:00Z,250,323.1655870445344,17.110445344129555
2016-06-27T00:00:00Z,270,303.9983870967742,17.16415322580645
2016-06-27T00:00:00Z,290,286.0052100840336,17.161806722689075
2016-06-27T00:00:00Z,310,268.54274678111585,17.33145922746781
2016-06-27T00:00:00Z,330,258.33085836909873,17.258454935622318
2016-06-27T00:00:00Z,350,259.9068398268398,17.09917748917749
2016-06-27T00:00:00Z,370,269.25298701298703,16.79047619047619
2016-06-27T00:00:00Z,390,264.6624892703863,16.954120171673818
2016-06-27T00:00:00Z,410,266.97515021459225,16.923948497854077
2016-06-27T00:00:00Z,430,255.31775862068966,17.074439655172412
2016-06-27T00:00:00Z,450,247.02068376068377,17.237350427350428
2016-06-27T00:00:00Z,470,248.70558333333332,17.060166666666667
2016-06-27T00:00:00Z,490,221.98122137404582,17.362824427480916
2016-06-27T00:00:00Z,510,191.49063157894736,17.468736842105262
2016-06-27T00:00:00Z,530,184.8831914893617,17.516425531914894
2016-06-27T00:00:00Z,550,190.01636752136753,17.478034188034187
2016-06-27T00:00:00Z,570,195.63753191489363,17.185872340425533
2016-06-27T00:00:00Z,590,180.77521912350596,17.452629482071714
2016-06-27T00:00:00Z,610,189.4757258064516,17.272943548387097
2016-06-27T00:00:00Z,630,199.17963414634147,17.196747967479673
2016-06-27T00:00:00Z,650,197.29733067729083,17.172549800796812
2016-06-27T00:00:00Z,670,171.78592741935483,16.92314516129032
2016-06-27T00:00:00Z,690,164.83889344262295,16.94561475409836
2016-06-27T00:00:00Z,710,152.3639256198347,17.07578512396694
2016-06-27T00:00:00Z,730,156.50995918367346,17.236857142857144
2016-06-27T00:00:00Z,750,153.63267489711933,17.26497942386831
2016-06-27T00:00:00Z,770,154.3177366255144,17.22366255144033
2016-06-27T00:00:00Z,790,162.48995833333333,17.02525
2016-06-27T00:00:00Z,810,159.38078189300413,16.798230452674897
2016-06-27T00:00:00Z,830,155.87966804979254,16.74883817427386
2016-06-27T00:00:00Z,850,152.2157438016529,16.672768595041322
2016-06-27T00:00:00Z,870,146.1081589958159,16.60610878661088
2016-06-27T00:00:00Z,890,148.58761904761906,16.47095238095238
2016-06-27T00:00:00Z,910,147.90735930735931,16.367186147186146
2016-06-27T00:00:00Z,930,142.3515948275862,16.029224137931035
2016-06-27T00:00:00Z,950,134.41944915254237,16.005974576271186
2016-06-27T00:00:00Z,970,143.30152892561983,15.894752066115702
2016-06-27T00:00:00Z,990,153.91754237288134,15.820805084745762
2016-06-27T00:00:00Z,1010,150.3325941422594,15.59836820083682
2016-06-27T00:00:00Z,1030,149.39550847457627,15.530805084745763
2016-06-27T00:00:00Z,1050,151.1443220338983,15.319788135593221
2016-06-27T00:00:00Z,1070,141.43873563218392,15.413448275862068
2016-06-27T00:00:00Z,1090,151.37575757575758,14.927424242424243
2016-07-11T00:00:00Z,70,311.71265873015875,18.356309523809525
2016-07-11T00:00:00Z,90,322.25513725490197,18.26235294117647
2016-07-11T00:00:00Z,110,322.0458510638298,18.16950354609929
2016-07-11T00:00:00Z,130,292.4805179282869,18.350876494023904
2016-07-11T00:00:00Z,150,294.51670634920634,18.170515873015873
2016-07-11T00:00:00Z,170,305.6144176706827,18.017510040160644
2016-07-11T00:00:00Z,190,305.6010460251046,18.041464435146445
2016-07-11T00:00:00Z,210,304.82936440677963,18.083093220338984
2016-07-11T00:00:00Z,230,309.00821276595747,18.041063829787234
2016-07-11T00:00:00Z,250,307.4082448979592,18.05248979591837
2016-07-11T00:00:00Z,270,295.4861632653061,18.16995918367347
2016-07-11T00:00:00Z,290,282.24860082304525,18.27275720164609
2016-07-11T00:00:00Z,310,272.79422413793105,18.393793103448274
2016-07-11T00:00:00Z,330,281.2388034188034,18.287307692307692
2016-07-11T00:00:00Z,350,277.86452586206894,18.291853448275862
2016-07-11T00:00:00Z,370,294.94497835497833,18.087705627705628
2016-07-11T00:00:00Z,390,330.2141025641026,17.497179487179487
2016-07-11T00:00:00Z,410,304.04370212765957,17.785106382978725
2016-07-11T00:00:00Z,430,339.2791025641026,17.01017094017094
2016-07-11T00:00:00Z,450,323.9369076305221,17.311244979919678
2016-07-11T00:00:00Z,470,301.94612903225806,17.422043010752688
2016-07-11T00:00:00Z,490,261.97512195121953,17.95548780487805
2016-07-11T00:00:00Z,510,228.99864705882354,18.345
2016-07-11T00:00:00Z,530,223.0078486055777,18.30187250996016
2016-07-11T00:00:00Z,550,214.7576984126984,18.41202380952381
2016-07-11T00:00:00Z,570,215.92128514056225,18.008393574297187
2016-07-11T00:00:00Z,590,220.48576,17.69292
2016-07-11T00:00:00Z,610,192.93048780487806,18.072560975609758
2016-07-11T00:00:00Z,630,176.79983805668016,18.36004048582996
2016-07-11T00:00:00Z,650,178.50975708502025,18.331174089068824
2016-07-11T00:00:00Z,670,176.0268825910931,18.23599190283401
2016-07-11T00:00:00Z,690,179.19791836734694,18.153795918367347
2016-07-11T00:00:00Z,710,176.83578512396693,18.141198347107437
2016-07-11T00:00:00Z,730,179.68894514767933,18.083037974683545
2016-07-11T00:00:00Z,750,185.67941666666667,17.988708333333335
2016-07-11T00:00:00Z,770,180.14173553719007,18.031528925619835
2016-07-11T00:00:00Z,790,193.047,17.73575
2016-07-11T00:00:00Z,810,197.72516949152543,17.550381355932203
2016-07-11T00:00:00Z,830,197.9704958677686,17.439669421487604
2016-07-11T00:00:00Z,850,195.34991631799164,17.353514644351463
2016-07-11T00:00:00Z,870,197.93932773109245,17.20605042016807
2016-07-11T00:00:00Z,890,196.5603846153846,17.162136752136753
2016-07-11T00:00:00Z,910,199.25645021645022,16.926363636363636
2016-07-11T00:00:00Z,930,195.415914893617,16.691021276595745
2016-07-11T00:00:00Z,950,203.6797071129707,16.456820083682008
2016-07-11T00:00:00Z,970,212.6843220338983,16.455466101694917
2016-07-11T00:00:00Z,990,218.1327572016461,16.283909465020574
2016-07-11T00:00:00Z,1010,207.55595833333334,16.498666666666665
2016-07-11T00:00:00Z,1030,206.20310924369747,16.214957983193276
2016-07-11T00:00:00Z,1050,201.18072033898306,16.49669491525424
2016-07-11T00:00:00Z,1070,204.92329545454547,16.320454545454545
2016-07-11T00:00:00Z,1090,224.78279069767441,15.648372093023255
2016-07-25T00:00:00Z,70,319.2956420233463,19.144591439688718
2016-07-25T00:00:00Z,90,342.3665779467681,18.592395437262358
2016-07-25T00:00:00Z,110,300.4885763888889,18.920625
2016-07-25T00:00:00Z,130,275.2957307692308,19.156076923076924
2016-07-25T00:00:00Z,150,258.8409266409266,19.389420849420848
2016-07-25T00:00:00Z,170,260.5535433070866,19.58696850393701
2016-07-25T00:00:00Z,190,254.15118367346938,19.603551020408162
2016-07-25T00:00:00Z,210,262.53833333333336,19.609208333333335
2016-07-25T00:00:00Z,230,256.42186440677966,19.763262711864407
2016-07-25T00:00:00Z,250,257.34777777777776,19.72292181069959
